achat_id,client_id,produit,catégorie,quantité,prix_unitaire,montant_total,achat_effectue,segment,date_achat,retour,note_satisfaction,propension_achat,canal_achat,moyen_paiement,campagne_marketing,nom,âge,sexe,ville
3079,C37646,Riz 5kg,Alimentaire,4,3131,12524,1,Champions,2023-02-22,0,2,0.29,En ligne,Mobile Money,Non,Alphonse Guyot,35,M,Douala
3080,C36612,Gel douche,Hygiène,5,520,2600,1,Champions,2023-10-07,0,5,0.36,En ligne,Mobile Money,Oui,Nicolas de la Baudry,26,M,Yaoundé
3081,C03270,Huile 1L,Alimentaire,4,4329,17316,1,À risque,2020-12-24,0,4,0.77,Magasin,Carte bancaire,Non,Alfred-Michel Berger,41,F,Yaoundé
3082,C44566,Lait en poudre,Alimentaire,5,2530,12650,1,À risque,2019-03-27,0,2,0.29,Magasin,Mobile Money,Non,Dorothée Morel,35,M,Yaoundé
3083,C11556,Télévision,Électronique,2,90607,181214,1,Perdus,2019-03-03,0,5,0.81,Mobile,Mobile Money,Non,Danielle Raynaud,48,F,Douala
3084,C05400,Forfait Internet,Services,2,71690,143380,1,À risque,2019-03-21,0,2,0.36,Magasin,Mobile Money,Oui,Marc-Jérôme Hervé,57,F,Douala
3085,C51063,Chaise,Maison,5,138022,690110,1,Fidèles,2019-11-25,0,4,0.11,Magasin,Mobile Money,Non,Dorothée Pages,63,F,Yaoundé
3086,C44074,Table,Maison,4,52721,210884,1,Fidèles,2020-04-05,0,4,0.68,Magasin,Mobile Money,Non,Dominique Charles,50,F,Yaoundé
3087,C57005,Biscuits,Alimentaire,1,3206,3206,1,À risque,2021-11-14,0,4,0.96,Magasin,Mobile Money,Non,Lucie-Susanne Ollivier,63,F,Douala
3088,C19525,Sac à main,Textile,2,49190,98380,1,Perdus,2020-05-10,0,5,0.14,Mobile,Mobile Money,Non,Gérard Grondin,51,M,Douala
3089,C01875,Huile 1L,Alimentaire,2,2973,5946,1,Potentiels,2021-04-19,0,5,0.92,Magasin,Mobile Money,Non,Élodie de Lemoine,44,F,Douala
3090,C50355,Table,Maison,2,75525,151050,1,Perdus,2023-03-27,0,1,0.21,Magasin,Mobile Money,Non,Augustin Martineau,21,F,Yaoundé
3091,C43555,Biscuits,Alimentaire,2,2911,5822,1,Potentiels,2020-01-09,0,2,0.06,En ligne,Mobile Money,Non,Benjamin Lacombe,22,M,Maroua
3092,C13320,Lait en poudre,Alimentaire,3,2232,6696,1,Potentiels,2020-11-08,0,4,0.64,En ligne,Mobile Money,Non,Suzanne Nguyen,30,M,Douala
3093,C06074,Cuisinière,Électroménager,4,286807,1147228,1,Fidèles,2023-05-18,0,4,0.17,En ligne,Espèces,Non,Geneviève Lecomte,21,M,Maroua
3094,C03114,Casque audio,Électronique,1,443742,443742,1,À risque,2020-09-10,0,2,0.68,Magasin,Mobile Money,Non,Henriette Teixeira,56,F,Yaoundé
3095,C46638,Abonnement Canal+,Services,5,20000,100000,1,Champions,2023-11-28,0,4,0.33,Magasin,Espèces,Non,Bertrand Navarro,63,F,Douala
3096,C48496,Peinture,Bricolage,3,1029,3087,1,Fidèles,2021-10-05,0,2,0.0,En ligne,Mobile Money,Non,Odette Faivre,39,F,Bafoussam
3097,C22455,Chaise,Maison,5,85301,426505,1,Potentiels,2020-11-29,0,5,0.78,Magasin,Carte bancaire,Non,Guy Jacquot,49,M,Douala
3098,C31862,Smartphone,Électronique,1,81354,81354,1,Perdus,2022-03-07,0,1,0.45,Magasin,Mobile Money,Non,Geneviève Pottier,30,F,Garoua
3099,C36196,Lait en poudre,Alimentaire,3,4873,14619,1,Perdus,2019-12-21,0,4,0.16,En ligne,Mobile Money,Oui,Nathalie Laurent,61,F,Bafoussam
3100,C15982,Lait en poudre,Alimentaire,2,2275,4550,1,Perdus,2022-02-12,0,5,0.91,Magasin,Mobile Money,Non,Laure Chrétien,47,M,Douala
3101,C56189,Matelas,Maison,1,119498,119498,1,Perdus,2020-08-05,0,4,0.12,Magasin,Mobile Money,Non,Augustin-Isaac Devaux,28,F,Douala
3102,C46172,Crayon,Papeterie,5,10141,50705,1,À risque,2019-07-01,0,1,0.29,Magasin,Espèces,Non,Alain Morel-Leclercq,58,M,Yaoundé
3103,C07603,Ordinateur portable,Électronique,2,195081,390162,1,À risque,2019-12-26,0,4,0.2,Magasin,Mobile Money,Oui,Thérèse Guérin de Roche,54,F,Yaoundé
3104,C34217,Forfait Internet,Services,4,36377,145508,1,Champions,2020-09-14,0,3,0.78,Magasin,Espèces,Non,Denis Perrier Le Petit,56,F,Douala
3105,C56567,Lait en poudre,Alimentaire,5,4149,20745,1,Champions,2022-05-04,0,2,0.19,Magasin,Espèces,Non,Sébastien-Olivier Jacquet,46,F,Bafoussam
3106,C28802,Cartable,Papeterie,3,5051,15153,1,Potentiels,2020-06-29,0,4,0.86,Magasin,Mobile Money,Non,Arnaude Foucher de Martinez,50,M,Bafoussam
3107,C43579,Ventilateur,Électroménager,3,98711,296133,1,À risque,2020-01-26,0,1,0.57,Magasin,Mobile Money,Non,Thierry Pierre,32,F,Douala
3108,C21074,Crayon,Papeterie,2,12792,25584,1,Perdus,2021-03-01,0,2,0.87,En ligne,Mobile Money,Non,Michèle Schneider du Leblanc,20,F,Yaoundé
3109,C41548,Stylo,Papeterie,2,6601,13202,1,À risque,2020-08-04,0,1,0.31,Magasin,Espèces,Non,Thomas Marchand,24,F,Yaoundé
3110,C06909,Télévision,Électronique,4,185793,743172,1,Fidèles,2021-11-25,0,2,0.28,Magasin,Espèces,Non,Olivier du Girard,36,F,Garoua
3111,C32561,Table,Maison,4,6692,26768,1,Fidèles,2021-04-20,0,1,0.87,Magasin,Mobile Money,Non,Arnaude Le Marion,59,F,Yaoundé
3112,C49205,Cuisinière,Électroménager,2,217184,434368,1,Potentiels,2021-07-05,0,3,0.36,Magasin,Mobile Money,Non,Jeannine Renard,57,M,Bafoussam
0,C21727,Sirop toux,Santé,0,0,0,0,Perdus,2023-07-18,0,1,0.68,0,Espèces,Non,Anouk de la Bonnin,34,M,Yaoundé
3113,C38733,Dentifrice,Hygiène,1,6221,6221,1,Perdus,2020-10-09,0,5,0.18,Magasin,Mobile Money,Non,Louis Goncalves,42,M,Maroua
3114,C04427,Cahier,Papeterie,2,19949,39898,1,Potentiels,2021-05-21,0,5,0.66,Magasin,Mobile Money,Non,Olivier-André Pages,37,M,Yaoundé
3115,C48240,Réfrigérateur,Électroménager,5,231462,1157310,1,À risque,2021-02-01,0,1,0.92,Magasin,Mobile Money,Non,Alain de Delahaye,54,M,Yaoundé
3116,C58191,Pantalon,Textile,5,19134,95670,1,Potentiels,2020-08-18,0,5,0.21,Magasin,Espèces,Non,Charles Gauthier Le Guyon,54,M,Douala
3117,C46399,Chemise,Textile,2,62216,124432,1,Perdus,2023-07-05,0,2,0.04,Magasin,Mobile Money,Oui,Thomas du Lejeune,19,F,Garoua
3118,C57404,Cartable,Papeterie,2,8082,16164,1,Champions,2023-06-18,0,1,0.16,En ligne,Espèces,Non,Jacques Blot,32,F,Yaoundé
3119,C36405,Stylo,Papeterie,1,16547,16547,1,Potentiels,2019-10-16,0,1,0.62,Magasin,Espèces,Non,David Giraud,20,F,Garoua
3120,C21868,Marteau,Bricolage,3,44787,134361,1,Potentiels,2023-09-19,0,1,0.51,Mobile,Carte bancaire,Non,Adrien-Roger Maillet,63,F,Douala
3121,C27406,Riz 5kg,Alimentaire,3,2326,6978,1,Perdus,2023-02-26,0,4,0.87,Magasin,Mobile Money,Non,Simone Pottier-Chevallier,60,F,Yaoundé
3122,C38909,Cartable,Papeterie,2,11849,23698,1,Perdus,2022-09-07,0,4,0.74,Magasin,Mobile Money,Non,Alix Tanguy,21,F,Yaoundé
3123,C16762,Chaise,Maison,5,71291,356455,1,Perdus,2022-12-18,0,2,0.74,En ligne,Carte bancaire,Non,André Dumas,55,M,Yaoundé
3124,C58585,Shampoing,Hygiène,4,4498,17992,1,Champions,2020-05-03,0,1,0.38,Magasin,Mobile Money,Oui,Philippe Bouvet,39,M,Douala
3125,C09329,Paracétamol,Santé,3,37913,113739,1,Champions,2021-09-16,0,1,0.49,Magasin,Carte bancaire,Non,Laetitia Rousseau,30,M,Douala
3126,C06559,Huile 1L,Alimentaire,1,1158,1158,1,Potentiels,2019-02-21,0,2,0.6,Magasin,Mobile Money,Non,Stéphane Ruiz,55,F,Douala
0,C53398,Jus naturel,Alimentaire,0,0,0,0,À risque,2023-10-18,0,4,0.47,0,Mobile Money,Non,Michel David-Laine,47,M,Bafoussam
3127,C37402,Stylo,Papeterie,5,5720,28600,1,Perdus,2020-05-19,0,5,0.88,Magasin,Mobile Money,Non,Vincent Le Roux-De Oliveira,55,M,Douala
3128,C36039,Biscuits,Alimentaire,1,3014,3014,1,Fidèles,2021-07-25,0,3,0.38,Magasin,Mobile Money,Non,Stéphanie Coulon,36,F,Douala
3129,C06732,Dentifrice,Hygiène,2,2036,4072,1,Perdus,2021-01-20,0,1,0.83,Magasin,Espèces,Non,Grégoire Launay,37,F,Yaoundé
3130,C39124,Télévision,Électronique,5,154711,773555,1,Fidèles,2019-07-05,0,4,0.35,Magasin,Mobile Money,Non,Guy Bonnet,30,F,Ngaoundéré
3131,C27393,Cahier,Papeterie,3,694,2082,1,Perdus,2019-12-21,0,4,0.44,En ligne,Mobile Money,Non,Anouk Gilles de la Da Costa,60,F,Yaoundé
3132,C41183,Rideaux,Maison,3,143542,430626,1,Potentiels,2023-12-03,0,4,0.22,Magasin,Espèces,Non,Aurore Boyer,24,M,Douala
3133,C54030,Vitamines,Santé,3,24187,72561,1,Champions,2022-01-27,0,1,0.78,Magasin,Mobile Money,Non,Stéphane Lefèvre,29,F,Douala
3134,C14630,Stylo,Papeterie,4,3621,14484,1,Perdus,2020-11-17,0,2,0.65,Mobile,Mobile Money,Oui,Richard-Eugène Mercier,67,F,Maroua
3135,C29030,Biscuits,Alimentaire,1,4434,4434,1,À risque,2022-10-01,0,5,0.74,Mobile,Mobile Money,Non,Margaux Jacquot,22,F,Yaoundé
3136,C19028,Jus naturel,Alimentaire,5,3686,18430,1,Fidèles,2022-12-07,1,4,0.28,Magasin,Mobile Money,Non,Anastasie Simon-Colin,38,F,Garoua
3137,C04904,Table,Maison,3,29446,88338,1,Potentiels,2022-01-02,0,4,0.6,En ligne,Mobile Money,Non,Astrid Collin,46,M,Douala
3138,C43707,Huile 1L,Alimentaire,4,2162,8648,1,À risque,2021-01-04,0,3,0.31,En ligne,Espèces,Non,Alain Boulay de Regnier,65,M,Yaoundé
3139,C37546,Abonnement Canal+,Services,2,25000,50000,1,Potentiels,2022-04-08,0,3,0.9,Mobile,Mobile Money,Non,Patrick Lebrun de Hervé,48,F,Ngaoundéré
0,C01583,Biscuits,Alimentaire,0,0,0,0,À risque,2023-04-05,0,1,0.15,0,Espèces,Non,Nathalie Coste,54,M,Yaoundé
3140,C46718,Réfrigérateur,Électroménager,4,233409,933636,1,Fidèles,2023-03-05,0,5,0.43,Magasin,Mobile Money,Non,Rémy Laroche de la Teixeira,38,F,Yaoundé
3141,C24388,Gel douche,Hygiène,2,3230,6460,1,Perdus,2021-07-11,0,3,0.27,Magasin,Espèces,Non,Juliette Dufour,22,M,Douala
3142,C00605,Réfrigérateur,Électroménager,3,269648,808944,1,Perdus,2021-11-10,0,2,0.56,Magasin,Mobile Money,Non,Jacqueline Laine de Clerc,54,F,Bafoussam
3143,C37973,Recharge mobile,Services,3,69230,207690,1,Potentiels,2023-07-28,0,2,0.83,Mobile,Carte bancaire,Non,Célina Gros Le Pires,43,F,Douala
3144,C52813,Biscuits,Alimentaire,3,1272,3816,1,Champions,2023-05-25,0,3,0.55,Magasin,Mobile Money,Oui,Roland Durand,37,F,Yaoundé
3145,C34500,Marteau,Bricolage,5,8965,44825,1,Potentiels,2023-11-15,0,3,0.44,Magasin,Carte bancaire,Non,Guy Albert,31,F,Douala
3146,C17029,Jus naturel,Alimentaire,1,3398,3398,1,Perdus,2019-02-08,0,3,0.98,Magasin,Mobile Money,Non,Roger Colas,57,M,Ngaoundéré
3147,C25316,Forfait Internet,Services,2,23729,47458,1,À risque,2019-09-29,0,3,0.29,Magasin,Espèces,Non,Anastasie Thibault,33,F,Douala
3148,C53163,Jus naturel,Alimentaire,5,4703,23515,1,Perdus,2020-09-18,0,1,0.82,En ligne,Espèces,Oui,Brigitte Arnaud,19,M,Douala
3149,C26826,Lait en poudre,Alimentaire,3,3136,9408,1,Perdus,2020-11-06,0,2,0.78,Mobile,Espèces,Non,Alexandrie Garcia,41,M,Yaoundé
3150,C11907,Biscuits,Alimentaire,1,4805,4805,1,À risque,2023-09-22,0,1,0.37,En ligne,Mobile Money,Oui,Diane-Victoire Michel,45,F,Maroua
0,C21117,Recharge mobile,Services,0,0,0,0,À risque,2022-08-09,0,5,0.29,0,Mobile Money,Non,Léon-Benoît Legendre,18,M,Douala
3151,C14523,Lait en poudre,Alimentaire,4,4913,19652,1,Champions,2022-09-26,0,4,0.65,Magasin,Mobile Money,Non,Émile Raymond de Mace,49,F,Yaoundé
3152,C17776,Smartphone,Électronique,1,58450,58450,1,Perdus,2021-07-04,0,3,0.73,Magasin,Espèces,Non,Luc Bouvet,41,M,Yaoundé
0,C09216,Recharge mobile,Services,0,0,0,0,Champions,2020-01-21,0,5,0.1,0,Mobile Money,Non,Henri Texier,36,F,Yaoundé
3153,C19343,Casque audio,Électronique,5,58738,293690,1,Perdus,2019-01-04,0,5,0.77,Magasin,Mobile Money,Non,Pénélope Buisson,24,F,Yaoundé
3154,C56388,Biscuits,Alimentaire,4,545,2180,1,Potentiels,2023-07-31,0,5,0.77,En ligne,Espèces,Oui,Guy Le Lefèvre,48,M,Douala
3155,C41538,Tournevis,Bricolage,3,15386,46158,1,À risque,2022-05-06,0,4,0.81,En ligne,Carte bancaire,Non,Sabine Dupré,30,F,Yaoundé
3156,C48612,Lait en poudre,Alimentaire,5,2263,11315,1,Champions,2022-03-26,0,1,0.29,En ligne,Espèces,Non,Gilles Peltier,56,F,Yaoundé
3157,C17979,Riz 5kg,Alimentaire,4,3503,14012,1,À risque,2019-09-19,0,2,0.94,Mobile,Mobile Money,Oui,Valérie-Zoé Vaillant,22,M,Douala
3158,C26189,Paracétamol,Santé,5,8697,43485,1,Perdus,2019-08-05,0,1,0.46,Magasin,Mobile Money,Non,Martin Gay,30,F,Yaoundé
3159,C41271,Marteau,Bricolage,1,38573,38573,1,Champions,2020-03-02,0,2,0.27,Magasin,Mobile Money,Non,Noémi Ruiz,69,M,Yaoundé
3160,C25432,Riz 5kg,Alimentaire,3,3164,9492,1,Champions,2023-11-03,0,4,0.36,En ligne,Mobile Money,Non,Maryse Guyon,34,F,Douala
3161,C10063,Riz 5kg,Alimentaire,4,519,2076,1,À risque,2020-07-16,0,4,0.46,En ligne,Espèces,Non,Louise Lefebvre,45,M,Ngaoundéré
3162,C02232,Ordinateur portable,Électronique,3,351333,1053999,1,À risque,2020-07-26,0,4,0.6,Magasin,Espèces,Non,Rémy Lenoir,20,F,Douala
3163,C32092,Biscuits,Alimentaire,3,2065,6195,1,À risque,2023-01-28,0,5,0.83,Mobile,Mobile Money,Non,Nathalie-Stéphanie Collin,45,M,Douala
3164,C35368,Lait en poudre,Alimentaire,5,1339,6695,1,À risque,2022-11-23,0,2,0.07,Magasin,Espèces,Non,Audrey Bernier-Lebon,60,F,Ngaoundéré
3165,C29006,Matelas,Maison,5,82618,413090,1,À risque,2019-12-28,0,1,0.14,Magasin,Mobile Money,Oui,Dorothée Fernandes,31,M,Ngaoundéré
3166,C10294,Lait en poudre,Alimentaire,4,2882,11528,1,Fidèles,2020-04-09,0,4,0.98,Magasin,Carte bancaire,Oui,Alexandre Turpin,25,M,Douala
3167,C23035,Réfrigérateur,Électroménager,3,62552,187656,1,À risque,2019-10-01,0,3,0.37,Magasin,Mobile Money,Non,Colette Texier du Clerc,53,M,Yaoundé
3168,C00174,Sirop toux,Santé,2,35348,70696,1,Perdus,2022-03-11,0,1,0.15,Mobile,Mobile Money,Non,Élise Charles,49,F,Yaoundé
3169,C36254,Réfrigérateur,Électroménager,4,158897,635588,1,Potentiels,2021-12-13,0,4,0.38,Mobile,Mobile Money,Non,Daniel Gillet,29,M,Yaoundé
3170,C00215,Table,Maison,1,93818,93818,1,À risque,2021-12-16,0,2,0.22,Magasin,Carte bancaire,Non,Thomas Le Ollivier,58,F,Maroua
3171,C59807,Sirop toux,Santé,4,30256,121024,1,Fidèles,2021-12-15,0,3,0.88,En ligne,Espèces,Non,Roger Leclerc,61,M,Yaoundé
3172,C48723,Sirop toux,Santé,2,37561,75122,1,Potentiels,2021-11-17,0,2,0.4,En ligne,Espèces,Non,Alexandria Baron,69,F,Yaoundé
3173,C14911,Télévision,Électronique,5,304454,1522270,1,À risque,2023-01-17,0,2,0.45,Magasin,Mobile Money,Non,Honoré Faivre,60,M,Douala
3174,C17457,Huile 1L,Alimentaire,2,2568,5136,1,Fidèles,2022-09-28,0,4,0.98,Magasin,Mobile Money,Non,Constance Duhamel,26,F,Douala
3175,C47025,Shampoing,Hygiène,3,6004,18012,1,Perdus,2019-12-19,0,4,0.38,Magasin,Espèces,Non,Marthe Le Germain,34,F,Douala
3176,C05607,Stylo,Papeterie,1,1259,1259,1,À risque,2022-01-13,0,3,0.22,Mobile,Mobile Money,Oui,Margaux Renard,43,F,Douala
3177,C36664,Cuisinière,Électroménager,3,283359,850077,1,Perdus,2023-10-19,0,4,0.21,Magasin,Espèces,Non,Stéphane de la Loiseau,25,M,Douala
3178,C15884,Lait en poudre,Alimentaire,3,2561,7683,1,Potentiels,2022-07-29,0,1,0.59,En ligne,Mobile Money,Oui,Pierre Grondin,43,F,Yaoundé
3179,C53179,Smartphone,Électronique,1,97149,97149,1,À risque,2022-05-22,1,1,0.82,Magasin,Mobile Money,Oui,Marianne Bazin-Grenier,51,F,Douala
3180,C54227,Jus naturel,Alimentaire,1,1517,1517,1,Champions,2023-06-27,0,5,0.99,Magasin,Mobile Money,Oui,René Gros,47,F,Douala
0,C00932,Ventilateur,Électroménager,0,0,0,0,Perdus,2023-09-07,0,1,0.07,0,Mobile Money,Oui,René-Christophe Rivière,20,F,Douala
3181,C45257,Huile 1L,Alimentaire,4,2519,10076,1,Perdus,2019-06-08,0,5,0.48,Magasin,Mobile Money,Oui,Chantal Carpentier,43,M,Douala
3182,C58080,Rideaux,Maison,2,143952,287904,1,Champions,2019-12-10,0,5,0.07,Mobile,Carte bancaire,Non,André Lesage,42,F,Douala
3183,C47249,Jus naturel,Alimentaire,1,3581,3581,1,Potentiels,2021-08-30,1,2,0.37,Magasin,Espèces,Non,Denis Hebert,40,M,Douala
3184,C38943,Tournevis,Bricolage,2,67775,135550,1,Potentiels,2023-04-01,0,4,0.71,Magasin,Mobile Money,Non,Martin Bonneau,67,F,Douala
3185,C03190,Forfait Internet,Services,1,54550,54550,1,Perdus,2021-03-14,0,1,0.2,Mobile,Espèces,Oui,Anne Poulain,47,F,Garoua
3186,C14004,Biscuits,Alimentaire,2,1228,2456,1,Champions,2022-04-01,0,3,0.94,En ligne,Carte bancaire,Oui,Matthieu de Hoarau,40,F,Douala
3187,C09182,Paracétamol,Santé,3,48949,146847,1,Perdus,2021-04-10,0,2,0.24,Magasin,Carte bancaire,Oui,Timothée Pierre,56,F,Yaoundé
3188,C20378,Savon,Hygiène,3,4794,14382,1,À risque,2022-08-19,0,3,0.41,Mobile,Carte bancaire,Oui,Christophe-Laurent Giraud,58,F,Bafoussam
3189,C40629,Shampoing,Hygiène,3,2002,6006,1,Potentiels,2021-05-11,0,5,0.63,Magasin,Mobile Money,Oui,Marthe Aubert,54,M,Bertoua
3190,C57949,Jus naturel,Alimentaire,1,554,554,1,À risque,2022-10-19,0,4,0.37,Magasin,Mobile Money,Non,Bernadette Gomes-Chartier,61,M,Yaoundé
3191,C16935,Forfait Internet,Services,2,62548,125096,1,Potentiels,2021-08-26,0,2,0.56,Magasin,Mobile Money,Non,Rémy Lebreton Le Albert,55,F,Yaoundé
3192,C28737,Abonnement Canal+,Services,3,25000,75000,1,Fidèles,2020-03-30,0,1,0.54,Magasin,Espèces,Non,Gilbert du Fleury,43,M,Yaoundé
3193,C10938,Dentifrice,Hygiène,3,5042,15126,1,À risque,2020-08-12,0,2,0.89,Mobile,Mobile Money,Non,Andrée Fischer,45,M,Yaoundé
3194,C29556,Lait infantile,Santé,1,5812,5812,1,À risque,2022-07-01,0,2,0.3,Magasin,Mobile Money,Oui,Pauline Masse,50,F,Douala
3195,C02197,Cartable,Papeterie,4,8476,33904,1,Perdus,2022-12-07,0,4,0.78,En ligne,Mobile Money,Non,Catherine Regnier,59,M,Maroua
3196,C48504,Casque audio,Électronique,1,289059,289059,1,Perdus,2023-08-05,0,5,0.48,En ligne,Carte bancaire,Non,Anouk Hoarau-Barbier,44,M,Yaoundé
3197,C40318,Cartable,Papeterie,5,4491,22455,1,Fidèles,2019-07-03,0,4,0.88,Magasin,Mobile Money,Non,Augustin-Jean Leblanc,53,F,Douala
3198,C07473,Sac à main,Textile,1,16764,16764,1,Fidèles,2023-08-30,0,3,0.71,En ligne,Mobile Money,Non,Hortense Henry du Martin,47,F,Douala
3199,C14609,Gel douche,Hygiène,5,6488,32440,1,Champions,2020-12-23,0,3,0.68,Magasin,Espèces,Non,Patrick Moulin,47,F,Douala
3200,C24674,Sac à main,Textile,1,94765,94765,1,À risque,2023-09-22,0,2,0.7,Mobile,Espèces,Non,William Marchand,30,M,Douala
3201,C00044,Ciment,Bricolage,1,40168,40168,1,Fidèles,2019-03-30,0,1,0.56,Magasin,Mobile Money,Non,Nath Le Durand,24,M,Yaoundé
3202,C03769,Abonnement Canal+,Services,1,5000,5000,1,Potentiels,2020-10-24,0,2,0.28,En ligne,Mobile Money,Non,Daniel Clément,64,F,Douala
3203,C21346,Cuisinière,Électroménager,3,53166,159498,1,Fidèles,2021-08-03,0,5,0.58,Magasin,Mobile Money,Non,Thomas-Alexandre Mahe,22,M,Douala
3204,C34073,Ventilateur,Électroménager,5,29850,149250,1,Potentiels,2020-09-03,0,1,0.09,Magasin,Mobile Money,Non,Thibaut Gonzalez,48,F,Yaoundé
3205,C10424,Shampoing,Hygiène,4,2150,8600,1,Potentiels,2022-04-10,0,2,0.04,Magasin,Mobile Money,Oui,Maggie Perrin du Dumont,55,F,Bertoua
3206,C11548,Paracétamol,Santé,1,19304,19304,1,Fidèles,2020-06-18,0,2,0.04,En ligne,Mobile Money,Non,Patrick Schmitt du Hervé,48,M,Yaoundé
3207,C50000,Rideaux,Maison,2,59983,119966,1,Potentiels,2019-11-20,0,5,0.42,Magasin,Espèces,Non,Nicolas Cordier,35,F,Douala
3208,C38009,Tournevis,Bricolage,4,29457,117828,1,Fidèles,2023-10-14,0,4,0.91,Magasin,Mobile Money,Non,Jacqueline-Margot Blondel,51,M,Douala
3209,C42484,Huile 1L,Alimentaire,5,3376,16880,1,À risque,2020-07-21,0,4,0.14,Magasin,Mobile Money,Non,Léon Sauvage,34,F,Douala
3210,C12591,Vitamines,Santé,5,19034,95170,1,Perdus,2020-12-22,0,1,0.95,Magasin,Mobile Money,Non,Thierry Rocher,62,F,Yaoundé
3211,C40821,Riz 5kg,Alimentaire,4,2756,11024,1,Fidèles,2019-05-16,0,4,0.53,Magasin,Espèces,Non,Alexandria Blot,58,M,Douala
3212,C08641,Marteau,Bricolage,5,37800,189000,1,À risque,2020-12-28,0,4,0.75,Magasin,Carte bancaire,Oui,Roger Gonzalez-Dumont,35,M,Yaoundé
3213,C39278,Stylo,Papeterie,4,9731,38924,1,Fidèles,2021-12-24,0,5,0.34,Mobile,Carte bancaire,Non,Vincent Garnier,41,F,Yaoundé
3214,C26505,Cuisinière,Électroménager,5,238410,1192050,1,Fidèles,2020-10-27,0,2,0.68,Magasin,Mobile Money,Non,Antoine Lejeune,19,F,Bertoua
3215,C05607,Jus naturel,Alimentaire,2,2820,5640,1,Fidèles,2020-03-17,0,4,0.04,En ligne,Mobile Money,Non,Augustin Couturier,43,F,Douala
3216,C26257,Biscuits,Alimentaire,2,1403,2806,1,Fidèles,2023-12-03,0,1,0.49,Magasin,Espèces,Non,Guy Nicolas Le Roy,18,F,Bertoua
3217,C40138,Recharge mobile,Services,3,15603,46809,1,Potentiels,2021-11-22,0,1,0.97,Magasin,Espèces,Oui,Marcelle Henry,20,F,Garoua
0,C28260,Huile 1L,Alimentaire,0,0,0,0,Perdus,2023-09-22,0,2,0.48,0,Mobile Money,Non,Benjamin Morin,51,M,Yaoundé
3218,C28904,Jus naturel,Alimentaire,4,524,2096,1,À risque,2020-02-02,0,3,0.96,Mobile,Mobile Money,Non,Victor Leblanc-Perez,42,F,Yaoundé
3219,C32686,Cartable,Papeterie,5,11464,57320,1,Perdus,2021-03-17,0,2,0.17,En ligne,Espèces,Non,Margaux Léger,43,M,Douala
3220,C22541,Crayon,Papeterie,5,15836,79180,1,Champions,2023-10-29,0,1,0.05,En ligne,Mobile Money,Non,Sabine de la Royer,61,M,Yaoundé
3221,C43903,Gel douche,Hygiène,1,891,891,1,À risque,2023-03-18,0,3,0.28,En ligne,Mobile Money,Non,Hortense Fischer,40,M,Yaoundé
3222,C00533,Riz 5kg,Alimentaire,1,769,769,1,Perdus,2020-08-04,0,5,0.63,Mobile,Carte bancaire,Oui,Robert Gosselin,54,M,Douala
3223,C01675,Jus naturel,Alimentaire,5,1776,8880,1,Fidèles,2019-07-19,0,4,0.21,Magasin,Mobile Money,Non,Alexandrie Techer,50,F,Douala
3224,C03200,Jus naturel,Alimentaire,5,1669,8345,1,Potentiels,2023-06-30,0,3,0.11,Magasin,Carte bancaire,Non,Honoré Deschamps,43,F,Bertoua
3225,C14770,Vitamines,Santé,3,29816,89448,1,Fidèles,2021-07-08,1,5,0.78,Magasin,Carte bancaire,Non,Capucine Delaunay,59,F,Douala
3226,C12193,Riz 5kg,Alimentaire,2,3743,7486,1,Perdus,2023-04-09,0,5,0.99,Magasin,Mobile Money,Non,Léon-Zacharie Mallet,37,F,Yaoundé
3227,C46297,Cartable,Papeterie,4,4479,17916,1,Potentiels,2023-09-30,0,4,0.91,Magasin,Mobile Money,Non,Victoire Masse,44,M,Douala
3228,C37567,Crayon,Papeterie,1,4291,4291,1,Perdus,2021-07-13,0,1,0.32,En ligne,Mobile Money,Non,Guillaume Garnier,52,M,Douala
3229,C01061,Lait en poudre,Alimentaire,2,943,1886,1,Perdus,2021-04-24,0,2,0.85,Magasin,Carte bancaire,Non,Nicolas Michaud du Roux,48,M,Maroua
3230,C11333,Chaussures,Textile,1,50194,50194,1,À risque,2023-03-21,0,1,0.73,Magasin,Mobile Money,Non,Sébastien Barbe-Chauvin,47,M,Yaoundé
3231,C23540,Jus naturel,Alimentaire,1,2677,2677,1,À risque,2020-08-21,0,4,0.95,Mobile,Mobile Money,Non,Philippe Olivier,25,M,Maroua
3232,C34598,Ventilateur,Électroménager,2,83677,167354,1,Champions,2020-08-26,0,2,0.29,En ligne,Mobile Money,Non,Philippine Clément,29,M,Douala
3233,C32648,Réfrigérateur,Électroménager,4,105024,420096,1,Perdus,2022-06-06,0,1,0.19,Magasin,Mobile Money,Oui,Honoré Morel du Guyon,50,M,Douala
3234,C53512,Vitamines,Santé,5,5432,27160,1,Potentiels,2019-08-28,0,5,0.51,En ligne,Mobile Money,Non,Constance Fernandez,67,M,Douala
3235,C31691,Peinture,Bricolage,1,74408,74408,1,À risque,2020-04-29,0,4,0.08,En ligne,Mobile Money,Oui,Olivier Lamy,25,M,Douala
3236,C22175,Chemise,Textile,2,94718,189436,1,Fidèles,2022-08-15,0,4,0.03,Magasin,Espèces,Non,Corinne Ruiz,43,M,Douala
